year,site_clean,season,date,sample,tin_g,wet_g,dry_tot_g,rocks_g,bio_g,dry_soil_g,percent_moisture,pre_burn_g,post_burn_g,loc_g,percent_soc,notas,notas_1,dry_24_g,a,b,c_,d,moisture_percent_2022,loc_2022,soc_2022
2010,road,,###############################################################################################################################################################################################################################################################,1b,1.28,17.374,14.15,3.224,1.302,12.193,0.295427472,9.299,8.832,0.467,0.029118344,,,,16.094,1.944,0.022,12.193,0.158697613,0.467,0.2335
2010,road,,###############################################################################################################################################################################################################################################################,2a,1.272,17.718,14.566,3.278,1.605,12.165,0.28936014,8.802,8.338,0.464,0.030810093,,,,16.446,2.006,0.333,12.165,0.159638307,0.464,0.232
2010,road,,###############################################################################################################################################################################################################################################################,2b,1.286,16.417,13.649,3.485,1.352,11.311,0.276109726,8.656,,8.656,0.58724559,,,,15.131,2.199,0.066,11.311,0.137476793,,
2010,road,,###############################################################################################################################################################################################################################################################,3a,1.297,16.654,13.674,3.96,1.314,10.978,0.30781944,9.548,9.052,0.496,0.030056963,,,,15.357,2.663,0.017,10.978,0.154764074,0.496,0.248
2010,road,,###############################################################################################################################################################################################################################################################,3b,1.287,16.091,12.645,2.876,1.432,10.873,0.359482579,9.062,8.457,0.605,0.038906752,,,,14.804,1.589,0.145,10.873,0.202060149,0.605,0.3025
2010,road,,###############################################################################################################################################################################################################################################################,4a,1.297,16.65,12.038,4.259,1.532,8.787,0.615754339,8.787,8.057,0.73,0.048731642,,,,15.353,2.962,0.235,8.787,0.383407306,0.73,0.365
2010,road,,###############################################################################################################################################################################################################################################################,4b,1.275,17.311,12.643,3.047,1.298,10.848,0.487621435,9.032,8.443,0.589,0.037965708,,,,16.036,1.772,0.023,10.848,0.312776549,0.589,0.2945
2010,road,,###############################################################################################################################################################################################################################################################,5a,1.278,17.268,13.227,4.296,1.292,10.157,0.45511882,8.941,8.25,0.691,0.045086781,,,,15.99,3.018,0.014,10.157,0.275770405,0.691,0.3455
2010,road,,###############################################################################################################################################################################################################################################################,5b,1.29,15.307,9.708,1.767,1.656,8.858,0.739825581,8.858,7.858,1,0.066067653,,,,14.017,0.477,0.366,8.858,0.48724317,1,0.5
2010,road,,###############################################################################################################################################################################################################################################################,6a,1.3,16.83,14.076,3.358,1.315,12.021,0.256879022,9.027,8.625,0.402,0.026012683,,,,15.53,2.058,0.015,12.021,0.119457616,0.402,0.201
2010,road,,###############################################################################################################################################################################################################################################################,6b,0.994,17.124,14.178,2.657,1.01,12.501,0.256018076,9.417,9.004,0.413,0.024516206,,,,16.13,1.663,0.016,12.501,0.155987521,0.413,0.2065
2010,road,,###############################################################################################################################################################################################################################################################,7a,1.27,15.158,12.528,3.824,1.382,9.794,0.308540591,9.794,9.179,0.615,0.036074613,,,,13.888,2.554,0.112,9.794,0.145803553,0.615,0.3075
2010,road,,###############################################################################################################################################################################################################################################################,7b,1.281,18.322,14.972,4.066,1.325,12.117,0.30915467,9.263,8.668,0.595,0.037271361,,,,17.041,2.785,0.044,12.117,0.172897582,0.595,0.2975
2010,road,,###############################################################################################################################################################################################################################################################,8a,1.277,18.89,13.052,4.52,1.378,9.686,0.694256154,9.686,9.062,0.624,0.037103104,,,,17.613,3.243,0.101,9.686,0.473157134,0.624,0.312
2010,road,,###############################################################################################################################################################################################################################################################,8b,1.273,17.013,13.873,4.7,1.345,10.307,0.347575825,7.527,7.03,0.497,0.03973457,,,,15.74,3.427,0.072,10.307,0.187639468,0.497,0.2485
2010,road,,###############################################################################################################################################################################################################################################################,9a,1.302,17.192,14.316,5.212,1.337,10.355,0.317684745,8.837,8.315,0.522,0.034638354,,,,15.89,3.91,0.035,10.355,0.15354901,0.522,0.261
2010,road,,###############################################################################################################################################################################################################################################################,9b,1.297,15.93,13.044,5.658,1.316,8.611,0.394585726,8.611,8.133,0.478,0.032677058,,,,14.633,4.361,0.019,8.611,0.190686331,0.478,0.239
2010,pfeiler,,2010-06-21,1a,1.682,17.301,15.124,3.309,1.716,13.454,0.184930343,9.026,8.68,0.346,0.023556645,,,,15.619,1.627,0.034,13.454,0.037460978,0.346,0.173
2010,pfeiler,,2010-06-21,1b,1.697,17.092,15.069,2.973,1.75,13.717,0.168302829,9.057,8.681,0.376,0.025543478,,,,15.395,1.276,0.053,13.717,0.025442881,0.376,0.188
2010,pfeiler,,2010-06-21,2a,1.692,20.141,18.381,4.912,1.755,15.08,0.13146101,9.697,9.36,0.337,0.021049344,,,,18.449,3.22,0.063,15.08,0.005702918,0.337,0.1685
2010,pfeiler,,2010-06-21,2b,1.698,18.017,16.346,3.245,1.777,14.687,0.128647317,8.898,8.565,0.333,0.023125,,,,16.319,1.547,0.079,14.687,0.000408525,0.333,0.1665
2010,pfeiler,,2010-06-21,3a,1.688,17.415,15.07,3.025,1.824,12.572,0.215453877,9.76,8.327,1.433,0.088763627,,,,15.727,1.337,0.136,12.572,0.133789373,1.433,0.7165
2010,pfeiler,,2010-06-21,3b,1.69,20.062,16.933,3.444,1.71,15.126,0.23288181,8.773,8.389,0.384,0.027107158,,,,18.372,1.754,0.02,15.126,0.09731588,0.384,0.192
2010,pfeiler,,2010-06-21,4a,1.68,16.202,14.838,4.382,1.76,12.021,0.131902137,9.173,8.774,0.399,0.02662485,,,,14.522,2.702,0.08,12.021,-0.023375759,0.399,0.1995
2010,pfeiler,,2010-06-21,4b,1.689,16.032,14.398,4.171,1.78,11.809,0.161462451,9.799,9.404,0.395,0.024352651,,,,14.343,2.482,0.091,11.809,-0.003302566,0.395,0.1975
2010,pfeiler,,2010-06-21,5a,1.703,17.412,15.673,5.015,1.756,12.288,0.164289088,7.858,7.572,0.286,0.023233144,,,,15.709,3.312,0.053,12.288,0.004557292,0.286,0.143
2010,pfeiler,,2010-06-21,5b,1.681,17.909,16.214,5.486,1.779,12.307,0.159514399,8.54,8.214,0.326,0.023764397,,,,16.228,3.805,0.098,12.307,0.001462582,0.326,0.163
2010,pfeiler,,2010-06-21,6a,1.686,18.325,15.731,6.652,1.692,13.16,0.226076347,9.035,8.652,0.383,0.026057967,,,,16.639,4.966,0.006,13.16,-0.113449848,0.383,0.1915
2010,pfeiler,,2010-06-21,6b,1.687,17.127,15.14,4.245,1.703,10.141,0.235036669,8.705,8.39,0.315,0.022442291,,,,15.44,2.558,0.016,10.141,0.268711172,0.315,0.1575
2010,pfeiler,,2010-06-21,7a,1.686,18.365,15.535,4.051,1.718,13.142,0.247032123,9.803,9.411,0.392,0.024146852,,,,16.679,2.365,0.032,13.142,0.086744788,0.392,0.196
2010,pfeiler,,2010-06-21,7b,1.683,16.927,14.446,3.119,1.708,12.957,0.220063864,9.51,9.085,0.425,0.02714961,,,,15.244,1.436,0.025,12.957,0.063749325,0.425,0.2125
2010,pfeiler,,2010-06-21,8a,1.713,16.877,15.031,3.22,1.932,13.291,0.159440318,9.337,8.869,0.468,0.03069255,,,,15.164,1.507,0.219,13.291,0.011060116,0.468,0.234
2010,pfeiler,,2010-06-21,8b,1.277,17.23,15.164,3.217,1.374,13.067,0.175233249,8.975,8.453,0.522,0.03390491,,,,15.953,1.94,0.097,13.067,0.064972832,0.522,0.261
2010,pfeiler,,2010-06-21,9a,1.705,17.63,15.506,3.042,1.737,14.1,0.171359419,9.905,9.502,0.403,0.024573171,,,,15.925,1.337,0.032,14.1,0.032340426,0.403,0.2015
2010,pfeiler,,2010-06-21,9b,1.687,17.809,16.055,2.777,1.718,14.895,0.132798304,8.706,8.329,0.377,0.026855677,,,,16.122,1.09,0.031,14.895,0.007116482,0.377,0.1885
2010,pbm,,2010-06-28,1a,1.686,14.821,12.679,3.5,1.699,10.846,0.233842795,9.346,8.86,0.486,0.031723238,,,,13.135,1.814,0.013,10.846,0.042596349,0.486,0.243
2010,pbm,,2010-06-28,1b,1.695,14.253,11.838,3.481,1.745,9.995,0.290963855,9.995,9.37,0.625,0.037650602,,,,12.558,1.786,0.05,9.995,0.072736368,0.625,0.3125
2010,pbm,,2010-06-28,2a,1.706,14.169,12.681,4.359,1.77,9.949,0.180516802,9.949,9.3,0.649,0.039366735,,,,12.463,2.653,0.064,9.949,-0.020404061,0.649,0.3245
2010,pbm,,2010-06-28,2b,1.693,13.475,11.676,2.99,1.732,10.314,0.208676488,8.453,8.07,0.383,0.028328402,,,,11.782,1.297,0.039,10.314,0.012798138,0.383,0.1915
2010,pbm,,2010-06-28,3a,1.711,16.405,14.691,3.301,1.807,13.028,0.151453565,9.762,9.51,0.252,0.01565023,,,,14.694,1.59,0.096,13.028,-0.001535155,0.252,0.126
2010,pbm,,2010-06-28,3b,1.712,14.99,13.813,4.035,1.717,11.499,0.120261571,9.299,9.15,0.149,0.009819428,,,,13.278,2.323,0.005,11.499,-0.047743282,0.149,0.0745
2010,pbm,,2010-06-28,4a,1.689,16.397,15.31,4.405,1.734,12.543,0.100147411,9.443,9.17,0.273,0.017603817,,,,14.708,2.716,0.045,12.543,-0.047516543,0.273,0.1365
2010,pbm,,2010-06-28,4b,1.714,16.85,15.762,5.366,1.767,12.04,0.105365098,8.513,8.3,0.213,0.015664068,,,,15.136,3.652,0.053,12.04,-0.050581395,0.213,0.1065
2010,pbm,,2010-06-28,5a,1.699,17.027,15.565,4.232,1.733,12.895,0.130582351,9.352,9.1,0.252,0.016464132,,,,15.328,2.533,0.034,12.895,-0.010391625,0.252,0.126
2010,pbm,,2010-06-28,5b,1.701,19.224,17.833,4.22,1.746,15.296,0.102317028,9.127,8.9,0.227,0.015284137,,,,17.523,2.519,0.045,15.296,-0.022031904,0.227,0.1135
2010,pbm,,2010-06-28,6a,1.704,16.222,14.331,3.262,1.72,12.731,0.171488165,9.675,9.28,0.395,0.024777318,,,,14.518,1.558,0.016,12.731,0.016730815,0.395,0.1975
2010,pbm,,2010-06-28,6b,1.694,16.483,14.463,2.601,1.705,13.483,0.17134617,9.122,8.75,0.372,0.025040388,,,,14.789,0.907,0.011,13.483,0.028776978,0.372,0.186
2010,pbm,,2010-06-28,7a,1.712,18.687,16.503,4.826,1.732,13.38,0.187178608,8.75,8.49,0.26,0.018471157,,,,16.975,3.114,0.02,13.38,0.03445441,0.26,0.13
2010,pbm,,2010-06-28,7b,1.681,17.826,15.845,3.431,1.7,14.044,0.160236189,8.735,8.45,0.285,0.020201304,,,,16.145,1.75,0.019,14.044,0.023639989,0.285,0.1425
2010,pbm,,2010-06-28,8a,1.691,17.871,16.162,5.962,1.72,11.872,0.167861703,9.988,9.63,0.358,0.021574063,,,,16.18,4.271,0.029,11.872,0.000673854,0.358,0.179
2010,pbm,,2010-06-28,8b,1.718,16.077,14.582,3.337,1.791,12.859,0.134189032,9.066,8.72,0.346,0.023543821,,,,14.359,1.619,0.073,12.859,-0.014931177,0.346,0.173
2010,pbm,,2010-06-28,9a,1.688,16.557,15.096,4.564,1.817,12.057,0.140900762,9.156,8.83,0.326,0.02182646,,,,14.869,2.876,0.129,12.057,-0.016007299,0.326,0.163
2010,pbm,,2010-06-28,9b,1.697,15.043,13.483,4.039,1.794,11.068,0.166471028,8.447,8.03,0.417,0.030888889,,,,13.346,2.342,0.097,11.068,-0.01454644,0.417,0.2085
2010,almont,,2010-06-29,1a,1.706,,13.762,2.049,1.767,13.32,,8.38,8.157,0.223,0.016706623,,,,,0.343,0.061,13.32,,0.223,0.1115
2010,almont,,2010-06-29,1b,1.196,,14.741,1.874,1.224,13.92,,8.38,8.198,0.182,0.012667038,,,,,0.678,0.028,13.92,,0.182,0.091
2010,almont,,2010-06-29,2a,1.28,,14.719,3.305,1.333,12.59,,9.4,9.09,0.31,0.01908867,,,,,2.025,0.053,12.59,,0.31,0.155
2010,almont,,2010-06-29,2b,1.293,,13.359,1.762,1.347,12.8,,9.26,8.997,0.263,0.016505586,,,,,0.469,0.054,12.8,,0.263,0.1315
2010,almont,,2010-06-29,3a,1.275,,14.22,1.391,1.337,14.01,,9.54,9.377,0.163,0.009860859,,,,,0.116,0.062,14.01,,0.163,0.0815
2010,almont,,2010-06-29,3b,1.268,,13.455,1.775,1.344,13.84,,9.42,9.246,0.174,0.010672228,,,,,0.507,0.076,13.84,,0.174,0.087
2010,almont,,2010-06-29,4a,1.27,,13.485,2.947,1.295,12.73,,8.52,8.408,0.112,0.007724138,,,,,1.677,0.025,12.73,,0.112,0.056
2010,almont,,2010-06-29,4b,1.276,,13.94,1.519,1.298,13.64,,8.29,8.147,0.143,0.010193898,,,,,0.243,0.022,13.64,,0.143,0.0715
2010,almont,,2010-06-29,5a,1.272,,15.673,1.498,1.338,15.37,,9.44,9.293,0.147,0.008998531,,,,,0.226,0.066,15.37,,0.147,0.0735
2010,almont,,2010-06-29,5b,1.29,,14.838,1.934,1.406,14.05,,9.71,9.544,0.166,0.009857482,,,,,0.644,0.116,14.05,,0.166,0.083
2010,cbt,,###############################################################################################################################################################################################################################################################,1a,1.687,14.261,12.74,4.047,1.753,10.27,0.177210765,7.82,7.371,0.449,0.03660525,,,,12.574,2.36,0.066,10.27,-0.01187926,0.449,0.2245
2010,cbt,,###############################################################################################################################################################################################################################################################,1b,1.702,13.133,11.56,3.237,1.757,9.94,0.190944404,9.94,9.245,0.695,0.042182569,,,,11.431,1.535,0.055,9.94,-0.009959759,0.695,0.3475
2010,cbt,,###############################################################################################################################################################################################################################################################,2a,1.684,12.899,10.401,2.473,1.71,9.57,0.316763885,9.57,8.719,0.851,0.053956378,,,,11.215,0.789,0.026,9.57,0.086729363,0.851,0.4255
2010,cbt,,###############################################################################################################################################################################################################################################################,2b,1.708,11.126,8.851,2.519,1.728,7.96,0.363883557,7.96,7.307,0.653,0.052223289,,,,9.418,0.811,0.02,7.96,0.078768844,0.653,0.3265
2010,cbt,,###############################################################################################################################################################################################################################################################,3a,1.715,12.024,8.846,2.952,1.82,7.49,0.55030303,7.49,6.677,0.813,0.07038961,,,,10.309,1.237,0.105,7.49,0.197196262,0.813,0.4065
2010,cbt,,###############################################################################################################################################################################################################################################################,3b,1.688,11.222,8.32,2.368,1.761,7.51,0.498454139,7.51,6.644,0.866,0.074373068,,,,9.534,0.68,0.073,7.51,0.169241012,0.866,0.433
2010,cbt,,###############################################################################################################################################################################################################################################################,4a,1.692,12.487,10.299,3.867,1.715,8.09,0.341981869,8.09,7.495,0.595,0.046498906,,,,10.795,2.175,0.023,8.09,0.062669963,0.595,0.2975
2010,cbt,,###############################################################################################################################################################################################################################################################,4b,1.692,13.656,10.86,3.659,1.719,8.85,0.390611903,8.85,8.146,0.704,0.049175747,,,,11.964,1.967,0.027,8.85,0.126553672,0.704,0.352
2010,cbt,,###############################################################################################################################################################################################################################################################,5a,1.703,14.378,11.11,3.858,1.72,8.94,0.451568329,8.94,8.108,0.832,0.057482382,,,,12.675,2.155,0.017,8.94,0.174832215,0.832,0.416
2010,cbt,,###############################################################################################################################################################################################################################################################,5b,1.711,13.473,9.714,3.737,2.002,7.38,0.663079908,7.38,6.497,0.883,0.077879697,,,,11.762,2.026,0.291,7.38,0.279810298,0.883,0.4415
2010,road,,2010-07-18,1a,1.693,12.665,12.219,2.742,1.73,11.08,0.047512517,9.09,8.748,0.342,0.02311748,,,,10.972,1.049,0.037,11.08,-0.107761733,0.342,0.171
2010,road,,2010-07-18,1b,1.692,12.874,12.168,2.984,1.762,10.79,0.077599472,8.45,8.016,0.434,0.032110092,,,,11.182,1.292,0.07,10.79,-0.089898054,0.434,0.217
2010,road,,2010-07-18,2a,1.691,13.979,13.507,3.277,1.818,11.77,0.046830043,9.2,8.842,0.358,0.023838061,,,,12.288,1.586,0.127,11.77,-0.101529312,0.358,0.179
2010,road,,2010-07-18,2b,1.699,12.603,11.719,3.009,1.741,10.37,0.101949025,8.33,7.968,0.362,0.027296034,,,,10.904,1.31,0.042,10.37,-0.078881389,0.362,0.181
2010,road,,2010-07-18,3a,1.687,13.165,12.239,2.593,1.78,11.24,0.096932901,8.62,8.208,0.412,0.029712967,,,,11.478,0.906,0.093,11.24,-0.067704626,0.412,0.206
2010,road,,2010-07-18,3b,1.699,13.281,12.52,2.937,1.745,11.19,0.080181224,8.72,8.295,0.425,0.030266344,,,,11.582,1.238,0.046,11.19,-0.07971403,0.425,0.2125
2010,road,,2010-07-18,4a,1.696,11.871,10.492,2.791,1.796,9.33,0.180639245,8.19,7.593,0.597,0.045965507,,,,10.175,1.095,0.1,9.33,-0.037513398,0.597,0.2985
2010,road,,2010-07-18,4b,1.691,14.46,12.834,3.68,1.728,10.81,0.178309025,7.69,7.203,0.487,0.040590098,,,,12.769,1.989,0.037,10.81,-0.006197965,0.487,0.2435
2010,road,,2010-07-18,5a,1.687,14.23,12.416,3.628,1.764,10.45,0.207006733,8.54,7.805,0.735,0.053626149,,,,12.543,1.941,0.077,10.45,0.007177033,0.735,0.3675
2010,road,,2010-07-18,5b,1.704,17.817,11.979,2.236,1.818,11.35,0.605224964,9.05,8.187,0.863,0.05873945,,,,16.113,0.532,0.114,11.35,0.362731278,0.863,0.4315
2010,pfeiler,,2010-07-26,1a,1.682,12.38,10.797,2.506,1.711,9.93,0.191925315,9.93,9.549,0.381,0.023096508,,,,10.698,0.824,0.029,9.93,-0.008559919,0.381,0.1905
2010,pfeiler,,2010-07-26,1b,1.692,12.134,10.685,2.548,1.734,9.782,0.179110012,9.782,9.348,0.434,0.026823239,,,,10.442,0.856,0.042,9.782,-0.024330403,0.434,0.217
2010,pfeiler,,2010-07-26,2a,1.701,11.997,10.747,2.742,1.761,9.657,0.157114128,9.657,9.321,0.336,0.021116139,,,,10.296,1.041,0.06,9.657,-0.047840944,0.336,0.168
2010,pfeiler,,2010-07-26,2b,1.685,13.165,11.788,2.485,1.734,10.938,0.1488166,10.938,10.49,0.448,0.024208365,,,,11.48,0.8,0.049,10.938,-0.028067288,0.448,0.224
2010,pfeiler,,2010-07-26,3a,1.69,12.677,11.06,2.812,1.703,9.924,0.19638086,9.924,9.518,0.406,0.024653874,,,,10.987,1.122,0.013,9.924,-0.007255139,0.406,0.203
2010,pfeiler,,2010-07-26,3b,1.688,12.599,10.945,3.051,1.834,9.464,0.212705761,9.464,9.037,0.427,0.027456276,,,,10.911,1.363,0.146,9.464,-0.006551141,0.427,0.2135
2010,pfeiler,,2010-07-26,4a,1.688,16.125,14.36,5.387,1.753,10.609,0.197847775,10.609,10.184,0.425,0.0238202,,,,14.437,3.699,0.065,10.609,0.006032614,0.425,0.2125
2010,pfeiler,,2010-07-26,4b,1.688,11.746,10.533,3.15,1.848,8.909,0.167982274,8.909,9.489,-0.58,-0.040160643,,,,10.058,1.462,0.16,8.909,-0.053092378,-0.58,-0.29
2010,pfeiler,,2010-07-26,5a,1.702,12.806,11.422,3.689,1.751,9.397,0.17985705,9.397,9.043,0.354,0.023001949,,,,11.104,1.987,0.049,9.397,-0.035011174,0.354,0.177
2010,pfeiler,,2010-07-26,5b,1.693,12.928,11.517,3.974,1.725,9.22,0.187458483,9.22,8.885,0.335,0.022253222,,,,11.235,2.281,0.032,9.22,-0.032321041,0.335,0.1675
2010,pbm,,2010-07-26,1a,1.685,12.531,11.017,4.095,1.72,8.55,0.220538966,8.55,8.244,0.306,0.022286963,,,,10.846,2.41,0.035,8.55,-0.017426901,0.306,0.153
2010,pbm,,2010-07-26,1b,1.677,13.087,11.054,3.802,1.733,8.898,0.281539953,8.898,8.438,0.46,0.031851544,,,,11.41,2.125,0.056,8.898,0.037199371,0.46,0.23
2010,pbm,,2010-07-26,2a,1.711,13.876,11.055,2.391,1.784,10.282,0.329133123,10.282,9.738,0.544,0.03173492,,,,12.165,0.68,0.073,10.282,0.109900798,0.544,0.272
2010,pbm,,2010-07-26,2b,1.706,12.365,10.161,2.881,1.765,8.91,0.305941144,8.91,8.433,0.477,0.033106607,,,,10.659,1.175,0.059,8.91,0.057800224,0.477,0.2385
2010,pbm,,2010-07-26,3a,1.699,12.899,11.302,3.307,1.706,9.672,0.200301016,9.672,9.403,0.269,0.016869434,,,,11.2,1.608,0.007,9.672,-0.008995037,0.269,0.1345
2010,pbm,,2010-07-26,3b,1.7,14.306,12.416,2.737,1.72,11.364,0.195571192,11.364,11.132,0.232,0.012003311,,,,12.606,1.037,0.02,11.364,0.016279479,0.232,0.116
2010,pbm,,2010-07-26,4a,1.696,13.762,12.256,3.344,1.752,10.577,0.169575498,10.577,10.246,0.331,0.018635289,,,,12.066,1.648,0.056,10.577,-0.020327125,0.331,0.1655
2010,pbm,,2010-07-26,4b,1.713,13.988,12.747,3.924,1.741,10.495,0.141311774,10.495,10.193,0.302,0.017194261,,,,12.275,2.211,0.028,10.495,-0.043735112,0.302,0.151
2010,pbm,,2010-07-26,5a,1.696,14.173,12.714,4.051,1.738,10.308,0.16941477,10.308,10.014,0.294,0.017069206,,,,12.477,2.355,0.042,10.308,-0.022118743,0.294,0.147
2010,pbm,,2010-07-26,5b,1.698,12.736,11.49,3.939,1.798,9.139,0.167450611,9.139,8.892,0.247,0.016597232,,,,11.038,2.241,0.1,9.139,-0.048364154,0.247,0.1235
2011,almont,,2011-06-06,1a,2.212,15.387,14.486,3.481,2.274,13.153,0.068501483,8.326,8.108,0.218,0.013443513,,,,13.175,1.269,0.062,13.153,-0.099521022,0.218,0.109
