plot_id,tier,MMP,MAT,MaxTemp,MinTemp,BurnedAreaMean
US_cbt2,Colorado_2015,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt3,Colorado_2015,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt4,Colorado_2015,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt5,Colorado_2015,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_road1,Colorado_2015,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road2,Colorado_2015,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road3,Colorado_2015,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road4,Colorado_2015,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road5,Colorado_2015,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_pfeiler1,Colorado_2015,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler2,Colorado_2015,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler3,Colorado_2015,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
